id,regulated_entity_name,regulated_entity_rn_number,tracking_number,type_of_air_emissions_event,began_date,ended_date,duration
28344,WAHA GAS PLANT,RN100211408,153149,EMISSIONS EVENT,2011-04-08 18:37:00+00:00,2011-04-08 22:28:00+00:00,3.85
28351,WAHA GAS PLANT,RN100211408,153153,EMISSIONS EVENT,2011-04-09 22:29:00+00:00,2011-04-10 00:07:00+00:00,1.63333333333333
29149,WAHA GAS PLANT,RN100211408,153664,EMISSIONS EVENT,2011-04-23 18:06:00+00:00,2011-04-23 20:33:00+00:00,2.45
29596,WAHA GAS PLANT,RN100211408,153979,EMISSIONS EVENT,2011-05-01 08:26:00+00:00,2011-05-01 09:04:00+00:00,0.633333333333333
29995,WAHA GAS PLANT,RN100211408,154323,EMISSIONS EVENT,2011-05-09 22:22:00+00:00,2011-05-09 23:48:00+00:00,1.43333333333333
30089,WAHA GAS PLANT,RN100211408,154448,EMISSIONS EVENT,2011-05-12 11:45:00+00:00,2011-05-12 14:45:00+00:00,3.0
30219,WAHA GAS PLANT,RN100211408,154682,EMISSIONS EVENT,2011-05-19 16:47:00+00:00,2011-05-19 19:52:00+00:00,3.08333333333333
30259,WAHA GAS PLANT,RN100211408,154739,EMISSIONS EVENT,2011-05-22 14:10:00+00:00,2011-05-23 01:25:00+00:00,11.25
30329,WAHA GAS PLANT,RN100211408,154880,EMISSIONS EVENT,2011-05-24 10:12:00+00:00,2011-05-24 13:47:00+00:00,3.58333333333333
30411,WAHA GAS PLANT,RN100211408,155037,EMISSIONS EVENT,2011-05-26 23:48:00+00:00,2011-05-27 03:38:00+00:00,3.83333333333333
30412,WAHA GAS PLANT,RN100211408,155038,EMISSIONS EVENT,2011-05-27 17:46:00+00:00,2011-05-27 20:01:00+00:00,2.25
30422,WAHA GAS PLANT,RN100211408,155052,EMISSIONS EVENT,2011-05-27 20:56:00+00:00,2011-05-27 22:56:00+00:00,2.0
30503,WAHA GAS PLANT,RN100211408,155215,EMISSIONS EVENT,2011-06-02 14:23:00+00:00,2011-06-02 15:44:00+00:00,1.35
30543,WAHA GAS PLANT,RN100211408,155273,MAINTENANCE,2011-06-06 11:00:00+00:00,2011-06-08 23:00:00+00:00,60.0
30795,WAHA GAS PLANT,RN100211408,155725,EMISSIONS EVENT,2011-06-14 23:11:00+00:00,2011-06-15 05:00:00+00:00,5.81666666666667
30781,WAHA GAS PLANT,RN100211408,155692,MAINTENANCE,2011-06-15 14:20:00+00:00,2011-06-16 16:55:00+00:00,26.5833333333333
30858,WAHA GAS PLANT,RN100211408,155837,EMISSIONS EVENT,2011-06-18 20:49:00+00:00,2011-06-18 23:43:00+00:00,2.9
30922,WAHA GAS PLANT,RN100211408,155981,EMISSIONS EVENT,2011-06-21 11:34:00+00:00,2011-06-21 13:30:00+00:00,1.93333333333333
23441,WAHA GAS PLANT,RN100211408,156121,EMISSIONS EVENT,2011-06-25 21:28:00+00:00,2011-06-26 01:57:00+00:00,4.48333333333333
23445,WAHA GAS PLANT,RN100211408,156123,EMISSIONS EVENT,2011-06-26 04:56:00+00:00,2011-06-26 17:10:00+00:00,12.2333333333333
23443,WAHA GAS PLANT,RN100211408,156122,EMISSIONS EVENT,2011-06-26 09:44:00+00:00,2011-06-26 12:48:00+00:00,3.06666666666667
23478,WAHA GAS PLANT,RN100211408,156148,EMISSIONS EVENT,2011-06-26 18:52:00+00:00,2011-06-26 22:07:00+00:00,3.25
23619,WAHA GAS PLANT,RN100211408,156304,EMISSIONS EVENT,2011-06-29 17:32:00+00:00,2011-06-29 21:50:00+00:00,4.3
24047,WAHA GAS PLANT,RN100211408,156742,EMISSIONS EVENT,2011-07-12 20:58:00+00:00,2011-07-13 01:26:00+00:00,4.46666666666667
24086,WAHA GAS PLANT,RN100211408,156795,EMISSIONS EVENT,2011-07-13 21:16:00+00:00,2011-07-14 01:08:00+00:00,3.86666666666667
24402,WAHA GAS PLANT,RN100211408,157139,EMISSIONS EVENT,2011-07-22 22:52:00+00:00,2011-07-23 13:05:00+00:00,14.2166666666667
25219,WAHA GAS PLANT,RN100211408,157996,EMISSIONS EVENT,2011-08-14 20:23:00+00:00,2011-08-14 22:13:00+00:00,1.83333333333333
25347,WAHA GAS PLANT,RN100211408,158117,MAINTENANCE,2011-08-17 15:25:00+00:00,2011-08-17 16:56:00+00:00,1.51666666666667
25666,WAHA GAS PLANT,RN100211408,158473,MAINTENANCE,2011-08-26 13:00:00+00:00,2011-08-26 15:00:00+00:00,2.0
25939,WAHA GAS PLANT,RN100211408,159053,MAINTENANCE,2011-09-12 13:37:00+00:00,2011-09-12 22:11:00+00:00,8.56666666666667
25967,WAHA GAS PLANT,RN100211408,159137,EMISSIONS EVENT,2011-09-12 23:52:00+00:00,2011-09-13 14:40:00+00:00,14.8
26108,WAHA GAS PLANT,RN100211408,159450,EMISSIONS EVENT,2011-09-20 14:53:00+00:00,2011-09-20 17:24:00+00:00,2.51666666666667
26152,WAHA GAS PLANT,RN100211408,159548,EMISSIONS EVENT,2011-09-22 15:43:00+00:00,2011-09-22 18:09:00+00:00,2.43333333333333
26177,WAHA GAS PLANT,RN100211408,159590,EMISSIONS EVENT,2011-09-23 23:40:00+00:00,2011-09-25 23:36:00+00:00,47.9333333333333
26285,WAHA GAS PLANT,RN100211408,159805,EMISSIONS EVENT,2011-09-28 13:30:00+00:00,2011-09-28 17:45:00+00:00,4.25
26321,WAHA GAS PLANT,RN100211408,159854,EMISSIONS EVENT,2011-09-29 14:00:00+00:00,2011-09-30 20:00:00+00:00,30.0
27290,WAHA GAS PLANT,RN100211408,160587,EMISSIONS EVENT,2011-10-15 01:57:00+00:00,2011-10-15 09:44:00+00:00,7.78333333333333
27356,WAHA GAS PLANT,RN100211408,160655,EMISSIONS EVENT,2011-10-17 15:25:00+00:00,2011-10-17 23:05:00+00:00,7.66666666666667
27746,WAHA GAS PLANT,RN100211408,160986,EMISSIONS EVENT,2011-10-25 00:00:00+00:00,2011-10-25 02:05:00+00:00,2.08333333333333
27885,WAHA GAS PLANT,RN100211408,161128,EMISSIONS EVENT,2011-10-30 15:20:00+00:00,2011-10-30 17:30:00+00:00,2.16666666666667
28096,WAHA GAS PLANT,RN100211408,161331,EMISSIONS EVENT,2011-11-02 20:10:00+00:00,2011-11-03 02:20:00+00:00,6.16666666666667
28174,WAHA GAS PLANT,RN100211408,161390,EMISSIONS EVENT,2011-11-05 18:23:00+00:00,2011-11-05 20:15:00+00:00,1.86666666666667
28262,WAHA GAS PLANT,RN100211408,161464,EMISSIONS EVENT,2011-11-07 19:09:00+00:00,2011-11-07 20:00:00+00:00,0.85
28126,WAHA GAS PLANT,RN100211408,161352,AIR SHUTDOWN,2011-11-08 12:30:00+00:00,2011-11-08 14:15:00+00:00,1.75
28128,WAHA GAS PLANT,RN100211408,161353,AIR STARTUP,2011-11-09 01:15:00+00:00,2011-11-09 23:15:00+00:00,22.0
29366,WAHA GAS PLANT,RN100211408,162640,EMISSIONS EVENT,2011-12-09 11:45:00+00:00,2011-12-10 10:40:00+00:00,22.9166666666667
29402,WAHA GAS PLANT,RN100211408,162662,MAINTENANCE,2011-12-12 13:15:00+00:00,2011-12-12 15:37:00+00:00,2.36666666666667
29466,WAHA GAS PLANT,RN100211408,162747,EMISSIONS EVENT,2011-12-13 02:56:00+00:00,2011-12-16 00:56:00+00:00,70.0
29884,WAHA GAS PLANT,RN100211408,163085,EMISSIONS EVENT,2011-12-24 03:20:00+00:00,2011-12-24 21:20:00+00:00,18.0
29913,WAHA GAS PLANT,RN100211408,163101,EMISSIONS EVENT,2011-12-26 05:55:00+00:00,2011-12-26 15:48:00+00:00,9.88333333333333
29948,WAHA GAS PLANT,RN100211408,163132,EMISSIONS EVENT,2011-12-27 00:01:00+00:00,2011-12-29 01:41:00+00:00,49.6666666666667
11094,WAHA GAS PLANT,RN100211408,163243,EMISSIONS EVENT,2012-01-02 13:01:00+00:00,2012-01-02 15:01:00+00:00,2.0
11158,WAHA GAS PLANT,RN100211408,163295,EMISSIONS EVENT,2012-01-03 01:57:00+00:00,2012-01-03 14:24:00+00:00,12.45
11193,WAHA GAS PLANT,RN100211408,163337,EMISSIONS EVENT,2012-01-04 13:17:00+00:00,2012-01-04 14:03:00+00:00,0.766666666666667
11339,WAHA GAS PLANT,RN100211408,163495,EMISSIONS EVENT,2012-01-07 20:30:00+00:00,2012-01-08 10:54:00+00:00,14.4
11386,WAHA GAS PLANT,RN100211408,163544,EMISSIONS EVENT,2012-01-09 18:55:00+00:00,2012-01-09 21:27:00+00:00,2.53333333333333
11549,WAHA GAS PLANT,RN100211408,163711,EMISSIONS EVENT,2012-01-13 00:27:00+00:00,2012-01-18 14:24:00+00:00,133.95
860,WAHA GAS PLANT,RN100211408,178215,EMISSIONS EVENT,2012-01-18 06:00:00+00:00,2012-01-18 13:25:00+00:00,7.41666666666667
11629,WAHA GAS PLANT,RN100211408,163780,AIR STARTUP,2012-01-18 17:00:00+00:00,2012-01-19 18:55:00+00:00,25.9166666666667
11747,WAHA GAS PLANT,RN100211408,163898,EMISSIONS EVENT,2012-01-19 19:01:00+00:00,2012-01-22 15:27:00+00:00,68.4333333333333
11790,WAHA GAS PLANT,RN100211408,163930,EMISSIONS EVENT,2012-01-22 19:42:00+00:00,2012-01-22 23:23:00+00:00,3.68333333333333
11792,WAHA GAS PLANT,RN100211408,163931,EMISSIONS EVENT,2012-01-23 00:33:00+00:00,2012-01-23 03:41:00+00:00,3.13333333333333
11795,WAHA GAS PLANT,RN100211408,163933,EMISSIONS EVENT,2012-01-23 04:48:00+00:00,2012-01-23 06:31:00+00:00,1.71666666666667
11821,WAHA GAS PLANT,RN100211408,163957,EMISSIONS EVENT,2012-01-23 17:20:00+00:00,2012-01-24 15:07:00+00:00,21.7833333333333
11874,WAHA GAS PLANT,RN100211408,164005,EMISSIONS EVENT,2012-01-25 05:20:00+00:00,2012-01-25 11:00:00+00:00,5.66666666666667
11966,WAHA GAS PLANT,RN100211408,164091,EMISSIONS EVENT,2012-01-26 04:00:00+00:00,2012-01-26 05:30:00+00:00,1.5
11999,WAHA GAS PLANT,RN100211408,164113,EMISSIONS EVENT,2012-01-26 14:24:00+00:00,2012-01-26 21:44:00+00:00,7.33333333333333
12030,WAHA GAS PLANT,RN100211408,164141,EMISSIONS EVENT,2012-01-27 08:42:00+00:00,2012-01-27 10:10:00+00:00,1.46666666666667
12070,WAHA GAS PLANT,RN100211408,164168,EMISSIONS EVENT,2012-01-29 01:22:00+00:00,2012-01-29 20:18:00+00:00,18.9333333333333
12079,WAHA GAS PLANT,RN100211408,164173,EMISSIONS EVENT,2012-01-29 23:05:00+00:00,2012-01-31 06:33:00+00:00,31.4666666666667
12193,WAHA GAS PLANT,RN100211408,164307,EMISSIONS EVENT,2012-02-01 12:41:00+00:00,2012-02-02 08:52:00+00:00,20.1833333333333
12234,WAHA GAS PLANT,RN100211408,164357,EMISSIONS EVENT,2012-02-02 14:15:00+00:00,2012-02-02 17:10:00+00:00,2.91666666666667
12256,WAHA GAS PLANT,RN100211408,164384,EMISSIONS EVENT,2012-02-02 20:30:00+00:00,2012-02-03 20:06:00+00:00,23.6
12301,WAHA GAS PLANT,RN100211408,164420,EMISSIONS EVENT,2012-02-04 01:05:00+00:00,2012-02-04 01:43:00+00:00,0.633333333333333
12309,WAHA GAS PLANT,RN100211408,164426,EMISSIONS EVENT,2012-02-05 22:30:00+00:00,2012-02-16 03:30:00+00:00,245.0
12879,WAHA GAS PLANT,RN100211408,165025,EMISSIONS EVENT,2012-02-18 07:30:00+00:00,2012-02-18 09:35:00+00:00,2.08333333333333
13378,WAHA GAS PLANT,RN100211408,165447,AIR SHUTDOWN,2012-02-29 12:25:00+00:00,2012-02-29 13:05:00+00:00,0.666666666666667
13381,WAHA GAS PLANT,RN100211408,165449,AIR STARTUP,2012-02-29 23:30:00+00:00,2012-03-01 07:05:00+00:00,7.58333333333333
13740,WAHA GAS PLANT,RN100211408,165808,EMISSIONS EVENT,2012-03-08 15:25:00+00:00,2012-03-11 16:40:00+00:00,73.25
14354,WAHA GAS PLANT,RN100211408,166353,MAINTENANCE,2012-03-26 11:10:00+00:00,2012-03-26 20:10:00+00:00,9.0
15811,WAHA GAS PLANT,RN100211408,167696,EMISSIONS EVENT,2012-04-24 13:10:00+00:00,2012-04-25 03:30:00+00:00,14.3333333333333
15920,WAHA GAS PLANT,RN100211408,167780,EMISSIONS EVENT,2012-04-26 13:25:00+00:00,2012-04-26 21:05:00+00:00,7.66666666666667
16204,WAHA GAS PLANT,RN100211408,168075,EMISSIONS EVENT,2012-05-03 13:00:00+00:00,2012-05-03 14:40:00+00:00,1.66666666666667
16254,WAHA GAS PLANT,RN100211408,168114,EMISSIONS EVENT,2012-05-04 04:25:00+00:00,2012-05-04 15:33:00+00:00,11.1333333333333
16276,WAHA GAS PLANT,RN100211408,168130,EMISSIONS EVENT,2012-05-05 02:30:00+00:00,2012-05-05 05:10:00+00:00,2.66666666666667
16370,WAHA GAS PLANT,RN100211408,168219,EMISSIONS EVENT,2012-05-08 05:15:00+00:00,2012-05-08 08:05:00+00:00,2.83333333333333
16622,WAHA GAS PLANT,RN100211408,168433,EMISSIONS EVENT,2012-05-14 17:45:00+00:00,2012-05-15 04:10:00+00:00,10.4166666666667
16778,WAHA GAS PLANT,RN100211408,168569,EMISSIONS EVENT,2012-05-17 12:20:00+00:00,2012-05-18 00:40:00+00:00,12.3333333333333
16850,WAHA GAS PLANT,RN100211408,168618,EMISSIONS EVENT,2012-05-19 10:55:00+00:00,2012-05-19 19:00:00+00:00,8.08333333333333
16988,WAHA GAS PLANT,RN100211408,168739,EMISSIONS EVENT,2012-05-22 19:10:00+00:00,2012-05-22 23:28:00+00:00,4.3
17373,WAHA GAS PLANT,RN100211408,169080,EMISSIONS EVENT,2012-05-30 06:45:00+00:00,2012-05-30 18:45:00+00:00,12.0
17456,WAHA GAS PLANT,RN100211408,169154,MAINTENANCE,2012-06-01 14:30:00+00:00,2012-06-01 16:08:00+00:00,1.63333333333333
17518,WAHA GAS PLANT,RN100211408,169201,EMISSIONS EVENT,2012-06-02 19:33:00+00:00,2012-06-02 22:38:00+00:00,3.08333333333333
17857,WAHA GAS PLANT,RN100211408,169416,EMISSIONS EVENT,2012-06-07 17:33:00+00:00,2012-06-08 04:20:00+00:00,10.7833333333333
17897,WAHA GAS PLANT,RN100211408,169452,EMISSIONS EVENT,2012-06-07 18:30:00+00:00,2012-06-10 23:45:00+00:00,77.25
18494,WAHA GAS PLANT,RN100211408,169902,EMISSIONS EVENT,2012-06-18 22:00:00+00:00,2012-06-19 00:45:00+00:00,2.75
18781,WAHA GAS PLANT,RN100211408,170129,EMISSIONS EVENT,2012-06-22 01:45:00+00:00,2012-06-22 17:33:00+00:00,15.8
18852,WAHA GAS PLANT,RN100211408,170178,EMISSIONS EVENT,2012-06-24 03:20:00+00:00,2012-06-24 03:40:00+00:00,0.333333333333333
18334,WAHA GAS PLANT,RN100211408,169792,AIR SHUTDOWN,2012-06-26 10:12:00+00:00,2012-06-26 10:17:00+00:00,0.0833333333333333
18807,WAHA GAS PLANT,RN100211408,170150,MAINTENANCE,2012-06-27 14:00:00+00:00,2012-08-07 11:05:00+00:00,981.083333333333
20193,WAHA GAS PLANT,RN100211408,172024,EMISSIONS EVENT,2012-08-07 15:25:00+00:00,2012-08-07 18:50:00+00:00,3.41666666666667
20224,WAHA GAS PLANT,RN100211408,172104,EMISSIONS EVENT,2012-08-09 11:40:00+00:00,2012-08-09 15:45:00+00:00,4.08333333333333
20236,WAHA GAS PLANT,RN100211408,172126,EMISSIONS EVENT,2012-08-09 23:48:00+00:00,2012-08-10 08:45:00+00:00,8.95
20278,WAHA GAS PLANT,RN100211408,172187,EMISSIONS EVENT,2012-08-12 08:50:00+00:00,2012-08-12 13:00:00+00:00,4.16666666666667
20290,WAHA GAS PLANT,RN100211408,172201,EMISSIONS EVENT,2012-08-12 19:05:00+00:00,2012-08-12 22:15:00+00:00,3.16666666666667
20289,WAHA GAS PLANT,RN100211408,172200,EMISSIONS EVENT,2012-08-12 19:35:00+00:00,2012-08-12 20:35:00+00:00,1.0
20291,WAHA GAS PLANT,RN100211408,172204,EMISSIONS EVENT,2012-08-13 00:30:00+00:00,2012-08-13 02:05:00+00:00,1.58333333333333
20312,WAHA GAS PLANT,RN100211408,172243,EMISSIONS EVENT,2012-08-13 10:35:00+00:00,2012-08-13 16:00:00+00:00,5.41666666666667
20358,WAHA GAS PLANT,RN100211408,172342,EMISSIONS EVENT,2012-08-15 14:18:00+00:00,2012-08-15 15:37:00+00:00,1.31666666666667
20424,WAHA GAS PLANT,RN100211408,172443,EMISSIONS EVENT,2012-08-19 18:38:00+00:00,2012-08-19 19:48:00+00:00,1.16666666666667
20459,WAHA GAS PLANT,RN100211408,172489,EMISSIONS EVENT,2012-08-19 23:00:00+00:00,2012-08-29 11:45:00+00:00,228.75
20558,WAHA GAS PLANT,RN100211408,172675,AIR SHUTDOWN,2012-08-29 11:00:00+00:00,2012-08-29 11:01:00+00:00,0.0166666666666667
20559,WAHA GAS PLANT,RN100211408,172677,AIR STARTUP,2012-08-30 07:00:00+00:00,2012-08-31 15:05:00+00:00,32.0833333333333
20864,WAHA GAS PLANT,RN100211408,173195,EMISSIONS EVENT,2012-09-06 06:55:00+00:00,2012-09-06 14:55:00+00:00,8.0
20884,WAHA GAS PLANT,RN100211408,173224,EMISSIONS EVENT,2012-09-07 04:40:00+00:00,2012-09-07 08:15:00+00:00,3.58333333333333
20908,WAHA GAS PLANT,RN100211408,173266,EMISSIONS EVENT,2012-09-08 01:05:00+00:00,2012-09-08 03:40:00+00:00,2.58333333333333
21035,WAHA GAS PLANT,RN100211408,173485,EMISSIONS EVENT,2012-09-13 04:00:00+00:00,2012-09-13 06:30:00+00:00,2.5
21067,WAHA GAS PLANT,RN100211408,173535,EMISSIONS EVENT,2012-09-14 13:57:00+00:00,2012-09-14 22:15:00+00:00,8.3
21077,WAHA GAS PLANT,RN100211408,173545,EMISSIONS EVENT,2012-09-15 13:13:00+00:00,2012-09-15 23:05:00+00:00,9.86666666666667
21109,WAHA GAS PLANT,RN100211408,173601,EMISSIONS EVENT,2012-09-17 18:05:00+00:00,2012-09-18 07:10:00+00:00,13.0833333333333
21144,WAHA GAS PLANT,RN100211408,173661,EMISSIONS EVENT,2012-09-18 22:50:00+00:00,2012-09-19 14:00:00+00:00,15.1666666666667
21215,WAHA GAS PLANT,RN100211408,173777,EMISSIONS EVENT,2012-09-20 23:55:00+00:00,2012-09-21 01:30:00+00:00,1.58333333333333
21249,WAHA GAS PLANT,RN100211408,173817,EMISSIONS EVENT,2012-09-23 17:50:00+00:00,2012-09-24 07:30:00+00:00,13.6666666666667
21309,WAHA GAS PLANT,RN100211408,173921,EMISSIONS EVENT,2012-09-24 09:35:00+00:00,2012-09-24 14:05:00+00:00,4.5
21413,WAHA GAS PLANT,RN100211408,174069,EMISSIONS EVENT,2012-09-26 21:35:00+00:00,2012-09-26 22:50:00+00:00,1.25
21482,WAHA GAS PLANT,RN100211408,174175,EMISSIONS EVENT,2012-09-29 00:02:00+00:00,2012-09-30 10:25:00+00:00,34.3833333333333
21517,WAHA GAS PLANT,RN100211408,174222,EMISSIONS EVENT,2012-09-29 00:02:00+00:00,2012-09-29 00:03:00+00:00,0.0166666666666667
21549,WAHA GAS PLANT,RN100211408,174286,EMISSIONS EVENT,2012-10-02 07:40:00+00:00,2012-10-02 15:40:00+00:00,8.0
21661,WAHA GAS PLANT,RN100211408,174471,EMISSIONS EVENT,2012-10-05 20:10:00+00:00,2012-10-05 21:40:00+00:00,1.5
21676,WAHA GAS PLANT,RN100211408,174486,EMISSIONS EVENT,2012-10-07 12:25:00+00:00,2012-10-08 00:05:00+00:00,11.6666666666667
21730,WAHA GAS PLANT,RN100211408,174586,EMISSIONS EVENT,2012-10-09 14:55:00+00:00,2012-10-09 23:30:00+00:00,8.58333333333333
21838,WAHA GAS PLANT,RN100211408,174779,EMISSIONS EVENT,2012-10-14 07:25:00+00:00,2012-10-14 13:15:00+00:00,5.83333333333333
21995,WAHA GAS PLANT,RN100211408,175035,EMISSIONS EVENT,2012-10-19 12:35:00+00:00,2012-10-19 17:50:00+00:00,5.25
21982,WAHA GAS PLANT,RN100211408,175019,MAINTENANCE,2012-10-19 19:30:00+00:00,2012-10-19 20:55:00+00:00,1.41666666666667
22088,WAHA GAS PLANT,RN100211408,175174,EMISSIONS EVENT,2012-10-23 10:20:00+00:00,2012-10-23 13:10:00+00:00,2.83333333333333
22175,WAHA GAS PLANT,RN100211408,175318,EMISSIONS EVENT,2012-10-26 11:25:00+00:00,2012-10-26 17:10:00+00:00,5.75
22236,WAHA GAS PLANT,RN100211408,175427,EMISSIONS EVENT,2012-10-29 22:30:00+00:00,2012-10-31 10:30:00+00:00,36.0
22380,WAHA GAS PLANT,RN100211408,175668,EMISSIONS EVENT,2012-10-29 22:30:00+00:00,2012-11-01 18:40:00+00:00,68.1666666666667
22386,WAHA GAS PLANT,RN100211408,175678,EMISSIONS EVENT,2012-11-03 15:10:00+00:00,2012-11-03 18:15:00+00:00,3.08333333333333
22363,WAHA GAS PLANT,RN100211408,175634,EMISSIONS EVENT,2012-11-04 03:00:00+00:00,2012-11-09 08:00:00+00:00,125.0
22536,WAHA GAS PLANT,RN100211408,175997,EMISSIONS EVENT,2012-11-13 07:30:00+00:00,2012-11-13 08:40:00+00:00,1.16666666666667
22600,WAHA GAS PLANT,RN100211408,176093,EMISSIONS EVENT,2012-11-15 15:37:00+00:00,2012-11-16 01:50:00+00:00,10.2166666666667
22621,WAHA GAS PLANT,RN100211408,176128,EMISSIONS EVENT,2012-11-16 23:30:00+00:00,2012-11-16 23:50:00+00:00,0.333333333333333
22620,WAHA GAS PLANT,RN100211408,176127,EMISSIONS EVENT,2012-11-17 23:15:00+00:00,2012-11-17 23:25:00+00:00,0.166666666666667
22737,WAHA GAS PLANT,RN100211408,176348,AIR SHUTDOWN,2012-11-27 13:00:00+00:00,2012-11-27 13:01:00+00:00,0.0166666666666667
22738,WAHA GAS PLANT,RN100211408,176349,AIR STARTUP,2012-11-27 20:00:00+00:00,2012-11-28 02:00:00+00:00,6.0
22872,WAHA GAS PLANT,RN100211408,176607,EMISSIONS EVENT,2012-12-01 10:30:00+00:00,2012-12-02 00:30:00+00:00,14.0
22882,WAHA GAS PLANT,RN100211408,176617,EMISSIONS EVENT,2012-12-02 18:00:00+00:00,2012-12-02 20:50:00+00:00,2.83333333333333
22925,WAHA GAS PLANT,RN100211408,176702,EMISSIONS EVENT,2012-12-04 09:55:00+00:00,2012-12-09 18:35:00+00:00,128.666666666667
23103,WAHA GAS PLANT,RN100211408,176953,MAINTENANCE,2012-12-10 12:50:00+00:00,2012-12-10 20:55:00+00:00,8.08333333333333
23152,WAHA GAS PLANT,RN100211408,177041,MAINTENANCE,2012-12-12 13:00:00+00:00,2012-12-13 00:20:00+00:00,11.3333333333333
23214,WAHA GAS PLANT,RN100211408,177151,EMISSIONS EVENT,2012-12-13 23:45:00+00:00,2012-12-14 02:10:00+00:00,2.41666666666667
23234,WAHA GAS PLANT,RN100211408,177183,EMISSIONS EVENT,2012-12-14 18:50:00+00:00,2012-12-14 19:20:00+00:00,0.5
23240,WAHA GAS PLANT,RN100211408,177189,EMISSIONS EVENT,2012-12-16 02:05:00+00:00,2012-12-16 04:30:00+00:00,2.41666666666667
23242,WAHA GAS PLANT,RN100211408,177191,EMISSIONS EVENT,2012-12-16 05:40:00+00:00,2012-12-16 10:05:00+00:00,4.41666666666667
23241,WAHA GAS PLANT,RN100211408,177190,EMISSIONS EVENT,2012-12-16 11:05:00+00:00,2012-12-16 19:10:00+00:00,8.08333333333333
23252,WAHA GAS PLANT,RN100211408,177209,EMISSIONS EVENT,2012-12-16 23:20:00+00:00,2012-12-17 07:05:00+00:00,7.75
23293,WAHA GAS PLANT,RN100211408,177294,EMISSIONS EVENT,2012-12-18 05:55:00+00:00,2012-12-18 09:55:00+00:00,4.0
23294,WAHA GAS PLANT,RN100211408,177295,EMISSIONS EVENT,2012-12-18 10:10:00+00:00,2012-12-18 20:00:00+00:00,9.83333333333333
23345,WAHA GAS PLANT,RN100211408,177400,EMISSIONS EVENT,2012-12-21 02:20:00+00:00,2012-12-21 03:30:00+00:00,1.16666666666667
23346,WAHA GAS PLANT,RN100211408,177401,EMISSIONS EVENT,2012-12-21 07:20:00+00:00,2012-12-22 00:10:00+00:00,16.8333333333333
23366,WAHA GAS PLANT,RN100211408,177429,EMISSIONS EVENT,2012-12-22 01:00:00+00:00,2012-12-22 01:25:00+00:00,0.416666666666667
23371,WAHA GAS PLANT,RN100211408,177434,EMISSIONS EVENT,2012-12-22 16:15:00+00:00,2012-12-23 01:55:00+00:00,9.66666666666667
23382,WAHA GAS PLANT,RN100211408,177445,EMISSIONS EVENT,2012-12-25 13:55:00+00:00,2012-12-25 15:00:00+00:00,1.08333333333333
164,WAHA GAS PLANT,RN100211408,177560,EMISSIONS EVENT,2013-01-01 05:10:00+00:00,2013-01-01 16:55:00+00:00,11.75
641,WAHA GAS PLANT,RN100211408,178008,EMISSIONS EVENT,2013-01-14 18:00:00+00:00,2013-01-16 13:30:00+00:00,43.5
1356,WAHA GAS PLANT,RN100211408,178621,EMISSIONS EVENT,2013-01-28 20:30:00+00:00,2013-01-29 04:00:00+00:00,7.5
2406,WAHA GAS PLANT,RN100211408,179590,EMISSIONS EVENT,2013-02-20 12:15:00+00:00,2013-02-20 12:45:00+00:00,0.5
2420,WAHA GAS PLANT,RN100211408,179606,EMISSIONS EVENT,2013-02-21 02:05:00+00:00,2013-02-21 18:25:00+00:00,16.3333333333333
2585,WAHA GAS PLANT,RN100211408,179759,EMISSIONS EVENT,2013-02-25 16:40:00+00:00,2013-02-25 17:50:00+00:00,1.16666666666667
2756,WAHA GAS PLANT,RN100211408,179884,EMISSIONS EVENT,2013-02-28 12:30:00+00:00,2013-02-28 22:15:00+00:00,9.75
3033,WAHA GAS PLANT,RN100211408,180162,EMISSIONS EVENT,2013-03-07 21:05:00+00:00,2013-03-07 23:20:00+00:00,2.25
3535,WAHA GAS PLANT,RN100211408,180556,MAINTENANCE,2013-03-18 18:40:00+00:00,2013-03-18 19:55:00+00:00,1.25
4482,WAHA GAS PLANT,RN100211408,180778,EMISSIONS EVENT,2013-03-23 06:30:00+00:00,2013-03-23 15:20:00+00:00,8.83333333333333
4625,WAHA GAS PLANT,RN100211408,181009,EMISSIONS EVENT,2013-03-28 13:55:00+00:00,2013-03-29 01:33:00+00:00,11.6333333333333
4934,WAHA GAS PLANT,RN100211408,181288,EMISSIONS EVENT,2013-04-04 19:10:00+00:00,2013-04-04 20:25:00+00:00,1.25
5147,WAHA GAS PLANT,RN100211408,181494,EMISSIONS EVENT,2013-04-11 01:10:00+00:00,2013-04-11 02:15:00+00:00,1.08333333333333
5241,WAHA GAS PLANT,RN100211408,181582,EMISSIONS EVENT,2013-04-14 07:25:00+00:00,2013-04-14 09:45:00+00:00,2.33333333333333
5433,WAHA GAS PLANT,RN100211408,181729,EMISSIONS EVENT,2013-04-15 22:50:00+00:00,2013-04-16 13:20:00+00:00,14.5
5507,WAHA GAS PLANT,RN100211408,181791,EMISSIONS EVENT,2013-04-16 17:40:00+00:00,2013-04-16 22:35:00+00:00,4.91666666666667
5660,WAHA GAS PLANT,RN100211408,181927,EMISSIONS EVENT,2013-04-19 22:50:00+00:00,2013-04-19 23:30:00+00:00,0.666666666666667
5677,WAHA GAS PLANT,RN100211408,181936,EMISSIONS EVENT,2013-04-21 13:19:00+00:00,2013-04-21 14:53:00+00:00,1.56666666666667
